;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-05-08;2133985257352.9412;2381923529411.7646;22.160778929166668;19.896742945833335;Q;95311
2021-05-09;1614431250000.0;2133985257352.9412;11.565865383333334;19.896742945833335;Q;90355
2021-05-10;1404223713235.2942;2133985257352.9412;24.016406033333332;19.896742945833335;D;263413
2021-05-11;3067737242647.059;2133985257352.9412;13.853562016666665;19.896742945833335;Q;203023
2021-05-12;1124123308823.5293;2133985257352.9412;17.004672058333334;19.896742945833335;Q;86618
2021-05-13;690335625000.0;1614431250000.0;6.977376124999999;17.004672058333334;Q;42007
2021-05-14;455238970588.2353;1404223713235.2942;20.0047291625;17.004672058333334;Q;19050
2021-05-15;676680992647.0587;1124123308823.5293;11.884540725;13.853562016666665;Q;31899
2021-05-16;769248529411.7648;769248529411.7648;12.293167895833333;13.853562016666665;Q;43320
2021-05-17;1047885551470.5884;769248529411.7648;16.761800270833334;13.853562016666665;D;161031
2021-05-18;2337920000000.0;769248529411.7648;19.050874979166668;16.761800270833334;Q;143872
2021-05-19;1228439669117.647;769248529411.7648;9.368350337499999;12.293167895833333;Q;134191
2021-05-20;1287469816176.4705;1047885551470.5884;13.016188608333334;13.016188608333334;Q;117121
2021-05-21;1478320514705.8823;1228439669117.647;11.242634341666667;12.293167895833333;D;300077
2021-05-22;1007114301470.5881;1228439669117.647;11.563987449999999;12.293167895833333;D;191563
2021-05-23;1065621580882.3531;1228439669117.647;7.359502825;11.563987449999999;D;133571
2021-05-24;1016986102941.1763;1228439669117.647;3.741258641666666;11.242634341666667;D;137622
2021-05-25;1829987941176.4705;1228439669117.647;19.188041195833332;11.242634341666667;Q;118232
2021-05-26;552825000000.0;1065621580882.3531;16.829065383333333;11.563987449999999;D;111384
